"site","tamanho_mm","region","subregion","chl_mean","sst_mean","fwd_mean","wf_log","rugosity","ndvi","easting","northing","ext","ext_m_chth","incl_graus_chth","inclinacao","distance_S","ndvi_sup_diff"
"Branca",3.146,"SW-NE","MRBS",5.304,25.231,0.849,3.997371,1.179,0.110366666666667,384191.723618774,7359449.58665379,2.206,2.974,22.8,25.1,77.516054,0.0537533333333333
"Branca",3.011,"SW-NE","MRBS",5.304,25.231,0.849,3.997371,1.179,0.110366666666667,384191.723618774,7359449.58665379,2.206,2.974,22.8,25.1,77.516054,0.0537533333333333
"Branca",3.138,"SW-NE","MRBS",5.304,25.231,0.849,3.997371,1.179,0.110366666666667,384191.723618774,7359449.58665379,2.206,2.974,22.8,25.1,77.516054,0.0537533333333333
"Branca",2.731,"SW-NE","MRBS",5.304,25.231,0.849,3.997371,1.179,0.110366666666667,384191.723618774,7359449.58665379,2.206,2.974,22.8,25.1,77.516054,0.0537533333333333
"Branca",2.719,"SW-NE","MRBS",5.304,25.231,0.849,3.997371,1.179,0.110366666666667,384191.723618774,7359449.58665379,2.206,2.974,22.8,25.1,77.516054,0.0537533333333333
"Branca",2.655,"SW-NE","MRBS",5.304,25.231,0.849,3.997371,1.179,0.110366666666667,384191.723618774,7359449.58665379,2.206,2.974,22.8,25.1,77.516054,0.0537533333333333
"Branca",2.786,"SW-NE","MRBS",5.304,25.231,0.849,3.997371,1.179,0.110366666666667,384191.723618774,7359449.58665379,2.206,2.974,22.8,25.1,77.516054,0.0537533333333333
"Branca",2.595,"SW-NE","MRBS",5.304,25.231,0.849,3.997371,1.179,0.110366666666667,384191.723618774,7359449.58665379,2.206,2.974,22.8,25.1,77.516054,0.0537533333333333
"Branca",1.479,"SW-NE","MRBS",5.304,25.231,0.849,3.997371,1.179,0.110366666666667,384191.723618774,7359449.58665379,2.206,2.974,22.8,25.1,77.516054,0.0537533333333333
"Branca",2.58,"SW-NE","MRBS",5.304,25.231,0.849,3.997371,1.179,0.110366666666667,384191.723618774,7359449.58665379,2.206,2.974,22.8,25.1,77.516054,0.0537533333333333
"Branca",2.886,"SW-NE","MRBS",5.304,25.231,0.849,3.997371,1.179,0.110366666666667,384191.723618774,7359449.58665379,2.206,2.974,22.8,25.1,77.516054,0.0537533333333333
"Branca",2.865,"SW-NE","MRBS",5.304,25.231,0.849,3.997371,1.179,0.110366666666667,384191.723618774,7359449.58665379,2.206,2.974,22.8,25.1,77.516054,0.0537533333333333
"Branca",2.23,"SW-NE","MRBS",5.304,25.231,0.849,3.997371,1.179,0.110366666666667,384191.723618774,7359449.58665379,2.206,2.974,22.8,25.1,77.516054,0.0537533333333333
"Branca",2.47,"SW-NE","MRBS",5.304,25.231,0.849,3.997371,1.179,0.110366666666667,384191.723618774,7359449.58665379,2.206,2.974,22.8,25.1,77.516054,0.0537533333333333
"Branca",3.001,"SW-NE","MRBS",5.304,25.231,0.849,3.997371,1.179,0.110366666666667,384191.723618774,7359449.58665379,2.206,2.974,22.8,25.1,77.516054,0.0537533333333333
"Branca",2.798,"SW-NE","MRBS",5.304,25.231,0.849,3.997371,1.179,0.110366666666667,384191.723618774,7359449.58665379,2.206,2.974,22.8,25.1,77.516054,0.0537533333333333
"Branca",3.186,"SW-NE","MRBS",5.304,25.231,0.849,3.997371,1.179,0.110366666666667,384191.723618774,7359449.58665379,2.206,2.974,22.8,25.1,77.516054,0.0537533333333333
"Branca",2.872,"SW-NE","MRBS",5.304,25.231,0.849,3.997371,1.179,0.110366666666667,384191.723618774,7359449.58665379,2.206,2.974,22.8,25.1,77.516054,0.0537533333333333
"Branca",2.752,"SW-NE","MRBS",5.304,25.231,0.849,3.997371,1.179,0.110366666666667,384191.723618774,7359449.58665379,2.206,2.974,22.8,25.1,77.516054,0.0537533333333333
"Branca",2.323,"SW-NE","MRBS",5.304,25.231,0.849,3.997371,1.179,0.110366666666667,384191.723618774,7359449.58665379,2.206,2.974,22.8,25.1,77.516054,0.0537533333333333
"Branca",2.719,"SW-NE","MRBS",5.304,25.231,0.849,3.997371,1.179,0.110366666666667,384191.723618774,7359449.58665379,2.206,2.974,22.8,25.1,77.516054,0.0537533333333333
"Branca",2.141,"SW-NE","MRBS",5.304,25.231,0.849,3.997371,1.179,0.110366666666667,384191.723618774,7359449.58665379,2.206,2.974,22.8,25.1,77.516054,0.0537533333333333
"Branca",2.667,"SW-NE","MRBS",5.304,25.231,0.849,3.997371,1.179,0.110366666666667,384191.723618774,7359449.58665379,2.206,2.974,22.8,25.1,77.516054,0.0537533333333333
"Branca",2.509,"SW-NE","MRBS",5.304,25.231,0.849,3.997371,1.179,0.110366666666667,384191.723618774,7359449.58665379,2.206,2.974,22.8,25.1,77.516054,0.0537533333333333
"Branca",2.661,"SW-NE","MRBS",5.304,25.231,0.849,3.997371,1.179,0.110366666666667,384191.723618774,7359449.58665379,2.206,2.974,22.8,25.1,77.516054,0.0537533333333333
"Branca",2.604,"SW-NE","MRBS",5.304,25.231,0.849,3.997371,1.179,0.110366666666667,384191.723618774,7359449.58665379,2.206,2.974,22.8,25.1,77.516054,0.0537533333333333
"Branca",2.871,"SW-NE","MRBS",5.304,25.231,0.849,3.997371,1.179,0.110366666666667,384191.723618774,7359449.58665379,2.206,2.974,22.8,25.1,77.516054,0.0537533333333333
"Branca",3.499,"SW-NE","MRBS",5.304,25.231,0.849,3.997371,1.179,0.110366666666667,384191.723618774,7359449.58665379,2.206,2.974,22.8,25.1,77.516054,0.0537533333333333
"Branca",2.66,"SW-NE","MRBS",5.304,25.231,0.849,3.997371,1.179,0.110366666666667,384191.723618774,7359449.58665379,2.206,2.974,22.8,25.1,77.516054,0.0537533333333333
"Branca",2.705,"SW-NE","MRBS",5.304,25.231,0.849,3.997371,1.179,0.110366666666667,384191.723618774,7359449.58665379,2.206,2.974,22.8,25.1,77.516054,0.0537533333333333
"Branca",2.645,"SW-NE","MRBS",5.304,25.231,0.849,3.997371,1.179,0.110366666666667,384191.723618774,7359449.58665379,2.206,2.974,22.8,25.1,77.516054,0.0537533333333333
"Branca",3.225,"SW-NE","MRBS",5.304,25.231,0.849,3.997371,1.179,0.110366666666667,384191.723618774,7359449.58665379,2.206,2.974,22.8,25.1,77.516054,0.0537533333333333
"Branca",2.664,"SW-NE","MRBS",5.304,25.231,0.849,3.997371,1.179,0.110366666666667,384191.723618774,7359449.58665379,2.206,2.974,22.8,25.1,77.516054,0.0537533333333333
"Branca",2.299,"SW-NE","MRBS",5.304,25.231,0.849,3.997371,1.179,0.110366666666667,384191.723618774,7359449.58665379,2.206,2.974,22.8,25.1,77.516054,0.0537533333333333
"Branca",2.387,"SW-NE","MRBS",5.304,25.231,0.849,3.997371,1.179,0.110366666666667,384191.723618774,7359449.58665379,2.206,2.974,22.8,25.1,77.516054,0.0537533333333333
"Branca",2.827,"SW-NE","MRBS",5.304,25.231,0.849,3.997371,1.179,0.110366666666667,384191.723618774,7359449.58665379,2.206,2.974,22.8,25.1,77.516054,0.0537533333333333
"Branca",2.224,"SW-NE","MRBS",5.304,25.231,0.849,3.997371,1.179,0.110366666666667,384191.723618774,7359449.58665379,2.206,2.974,22.8,25.1,77.516054,0.0537533333333333
"Branca",2.799,"SW-NE","MRBS",5.304,25.231,0.849,3.997371,1.179,0.110366666666667,384191.723618774,7359449.58665379,2.206,2.974,22.8,25.1,77.516054,0.0537533333333333
"Branca",2.827,"SW-NE","MRBS",5.304,25.231,0.849,3.997371,1.179,0.110366666666667,384191.723618774,7359449.58665379,2.206,2.974,22.8,25.1,77.516054,0.0537533333333333
"Branca",2.471,"SW-NE","MRBS",5.304,25.231,0.849,3.997371,1.179,0.110366666666667,384191.723618774,7359449.58665379,2.206,2.974,22.8,25.1,77.516054,0.0537533333333333
"Branca",1.847,"SW-NE","MRBS",5.304,25.231,0.849,3.997371,1.179,0.110366666666667,384191.723618774,7359449.58665379,2.206,2.974,22.8,25.1,77.516054,0.0537533333333333
"Branca",2.562,"SW-NE","MRBS",5.304,25.231,0.849,3.997371,1.179,0.110366666666667,384191.723618774,7359449.58665379,2.206,2.974,22.8,25.1,77.516054,0.0537533333333333
"Branca",2.413,"SW-NE","MRBS",5.304,25.231,0.849,3.997371,1.179,0.110366666666667,384191.723618774,7359449.58665379,2.206,2.974,22.8,25.1,77.516054,0.0537533333333333
"Branca",3.751,"SW-NE","MRBS",5.304,25.231,0.849,3.997371,1.179,0.110366666666667,384191.723618774,7359449.58665379,2.206,2.974,22.8,25.1,77.516054,0.0537533333333333
"Branca",3.765,"SW-NE","MRBS",5.304,25.231,0.849,3.997371,1.179,0.110366666666667,384191.723618774,7359449.58665379,2.206,2.974,22.8,25.1,77.516054,0.0537533333333333
"Branca",2.697,"SW-NE","MRBS",5.304,25.231,0.849,3.997371,1.179,0.110366666666667,384191.723618774,7359449.58665379,2.206,2.974,22.8,25.1,77.516054,0.0537533333333333
"Branca",2.487,"SW-NE","MRBS",5.304,25.231,0.849,3.997371,1.179,0.110366666666667,384191.723618774,7359449.58665379,2.206,2.974,22.8,25.1,77.516054,0.0537533333333333
"Branca",2.86,"SW-NE","MRBS",5.304,25.231,0.849,3.997371,1.179,0.110366666666667,384191.723618774,7359449.58665379,2.206,2.974,22.8,25.1,77.516054,0.0537533333333333
"Branca",3.235,"SW-NE","MRBS",5.304,25.231,0.849,3.997371,1.179,0.110366666666667,384191.723618774,7359449.58665379,2.206,2.974,22.8,25.1,77.516054,0.0537533333333333
"Branca",2.254,"SW-NE","MRBS",5.304,25.231,0.849,3.997371,1.179,0.110366666666667,384191.723618774,7359449.58665379,2.206,2.974,22.8,25.1,77.516054,0.0537533333333333
"Branca",3.214,"SW-NE","MRBS",5.304,25.231,0.849,3.997371,1.179,0.110366666666667,384191.723618774,7359449.58665379,2.206,2.974,22.8,25.1,77.516054,0.0537533333333333
"Branca",2.555,"SW-NE","MRBS",5.304,25.231,0.849,3.997371,1.179,0.110366666666667,384191.723618774,7359449.58665379,2.206,2.974,22.8,25.1,77.516054,0.0537533333333333
"Branca",2.591,"SW-NE","MRBS",5.304,25.231,0.849,3.997371,1.179,0.110366666666667,384191.723618774,7359449.58665379,2.206,2.974,22.8,25.1,77.516054,0.0537533333333333
"Branca",2.533,"SW-NE","MRBS",5.304,25.231,0.849,3.997371,1.179,0.110366666666667,384191.723618774,7359449.58665379,2.206,2.974,22.8,25.1,77.516054,0.0537533333333333
"Branca",2.58,"SW-NE","MRBS",5.304,25.231,0.849,3.997371,1.179,0.110366666666667,384191.723618774,7359449.58665379,2.206,2.974,22.8,25.1,77.516054,0.0537533333333333
"Branca",2.126,"SW-NE","MRBS",5.304,25.231,0.849,3.997371,1.179,0.110366666666667,384191.723618774,7359449.58665379,2.206,2.974,22.8,25.1,77.516054,0.0537533333333333
"Branca",3.007,"SW-NE","MRBS",5.304,25.231,0.849,3.997371,1.179,0.110366666666667,384191.723618774,7359449.58665379,2.206,2.974,22.8,25.1,77.516054,0.0537533333333333
"Branca",2.358,"SW-NE","MRBS",5.304,25.231,0.849,3.997371,1.179,0.110366666666667,384191.723618774,7359449.58665379,2.206,2.974,22.8,25.1,77.516054,0.0537533333333333
"Branca",2.497,"SW-NE","MRBS",5.304,25.231,0.849,3.997371,1.179,0.110366666666667,384191.723618774,7359449.58665379,2.206,2.974,22.8,25.1,77.516054,0.0537533333333333
"Branca",2.812,"SW-NE","MRBS",5.304,25.231,0.849,3.997371,1.179,0.110366666666667,384191.723618774,7359449.58665379,2.206,2.974,22.8,25.1,77.516054,0.0537533333333333
"Branca",2.65,"SW-NE","MRBS",5.304,25.231,0.849,3.997371,1.179,0.110366666666667,384191.723618774,7359449.58665379,2.206,2.974,22.8,25.1,77.516054,0.0537533333333333
"Branca",2.545,"SW-NE","MRBS",5.304,25.231,0.849,3.997371,1.179,0.110366666666667,384191.723618774,7359449.58665379,2.206,2.974,22.8,25.1,77.516054,0.0537533333333333
"Branca",2.907,"SW-NE","MRBS",5.304,25.231,0.849,3.997371,1.179,0.110366666666667,384191.723618774,7359449.58665379,2.206,2.974,22.8,25.1,77.516054,0.0537533333333333
"Branca",2.742,"SW-NE","MRBS",5.304,25.231,0.849,3.997371,1.179,0.110366666666667,384191.723618774,7359449.58665379,2.206,2.974,22.8,25.1,77.516054,0.0537533333333333
"Branca",3.104,"SW-NE","MRBS",5.304,25.231,0.849,3.997371,1.179,0.110366666666667,384191.723618774,7359449.58665379,2.206,2.974,22.8,25.1,77.516054,0.0537533333333333
"Branca",3.129,"SW-NE","MRBS",5.304,25.231,0.849,3.997371,1.179,0.110366666666667,384191.723618774,7359449.58665379,2.206,2.974,22.8,25.1,77.516054,0.0537533333333333
"Branca",2.499,"SW-NE","MRBS",5.304,25.231,0.849,3.997371,1.179,0.110366666666667,384191.723618774,7359449.58665379,2.206,2.974,22.8,25.1,77.516054,0.0537533333333333
"Branca",2.28,"SW-NE","MRBS",5.304,25.231,0.849,3.997371,1.179,0.110366666666667,384191.723618774,7359449.58665379,2.206,2.974,22.8,25.1,77.516054,0.0537533333333333
"Branca",2.688,"SW-NE","MRBS",5.304,25.231,0.849,3.997371,1.179,0.110366666666667,384191.723618774,7359449.58665379,2.206,2.974,22.8,25.1,77.516054,0.0537533333333333
"Branca",2.457,"SW-NE","MRBS",5.304,25.231,0.849,3.997371,1.179,0.110366666666667,384191.723618774,7359449.58665379,2.206,2.974,22.8,25.1,77.516054,0.0537533333333333
"Branca",2.741,"SW-NE","MRBS",5.304,25.231,0.849,3.997371,1.179,0.110366666666667,384191.723618774,7359449.58665379,2.206,2.974,22.8,25.1,77.516054,0.0537533333333333
"Branca",2.299,"SW-NE","MRBS",5.304,25.231,0.849,3.997371,1.179,0.110366666666667,384191.723618774,7359449.58665379,2.206,2.974,22.8,25.1,77.516054,0.0537533333333333
"Branca",3.276,"SW-NE","MRBS",5.304,25.231,0.849,3.997371,1.179,0.110366666666667,384191.723618774,7359449.58665379,2.206,2.974,22.8,25.1,77.516054,0.0537533333333333
"Branca",2.948,"SW-NE","MRBS",5.304,25.231,0.849,3.997371,1.179,0.110366666666667,384191.723618774,7359449.58665379,2.206,2.974,22.8,25.1,77.516054,0.0537533333333333
"Branca",2.565,"SW-NE","MRBS",5.304,25.231,0.849,3.997371,1.179,0.110366666666667,384191.723618774,7359449.58665379,2.206,2.974,22.8,25.1,77.516054,0.0537533333333333
"Branca",2.813,"SW-NE","MRBS",5.304,25.231,0.849,3.997371,1.179,0.110366666666667,384191.723618774,7359449.58665379,2.206,2.974,22.8,25.1,77.516054,0.0537533333333333
"Branca",3.031,"SW-NE","MRBS",5.304,25.231,0.849,3.997371,1.179,0.110366666666667,384191.723618774,7359449.58665379,2.206,2.974,22.8,25.1,77.516054,0.0537533333333333
"Branca",2.56,"SW-NE","MRBS",5.304,25.231,0.849,3.997371,1.179,0.110366666666667,384191.723618774,7359449.58665379,2.206,2.974,22.8,25.1,77.516054,0.0537533333333333
"Branca",2.865,"SW-NE","MRBS",5.304,25.231,0.849,3.997371,1.179,0.110366666666667,384191.723618774,7359449.58665379,2.206,2.974,22.8,25.1,77.516054,0.0537533333333333
"Branca",2.092,"SW-NE","MRBS",5.304,25.231,0.849,3.997371,1.179,0.110366666666667,384191.723618774,7359449.58665379,2.206,2.974,22.8,25.1,77.516054,0.0537533333333333
"Branca",3.222,"SW-NE","MRBS",5.304,25.231,0.849,3.997371,1.179,0.110366666666667,384191.723618774,7359449.58665379,2.206,2.974,22.8,25.1,77.516054,0.0537533333333333
"Branca",2.748,"SW-NE","MRBS",5.304,25.231,0.849,3.997371,1.179,0.110366666666667,384191.723618774,7359449.58665379,2.206,2.974,22.8,25.1,77.516054,0.0537533333333333
"Branca",2.201,"SW-NE","MRBS",5.304,25.231,0.849,3.997371,1.179,0.110366666666667,384191.723618774,7359449.58665379,2.206,2.974,22.8,25.1,77.516054,0.0537533333333333
"Branca",2.599,"SW-NE","MRBS",5.304,25.231,0.849,3.997371,1.179,0.110366666666667,384191.723618774,7359449.58665379,2.206,2.974,22.8,25.1,77.516054,0.0537533333333333
"Branca",2.533,"SW-NE","MRBS",5.304,25.231,0.849,3.997371,1.179,0.110366666666667,384191.723618774,7359449.58665379,2.206,2.974,22.8,25.1,77.516054,0.0537533333333333
"Branca",2.689,"SW-NE","MRBS",5.304,25.231,0.849,3.997371,1.179,0.110366666666667,384191.723618774,7359449.58665379,2.206,2.974,22.8,25.1,77.516054,0.0537533333333333
"Branca",2.605,"SW-NE","MRBS",5.304,25.231,0.849,3.997371,1.179,0.110366666666667,384191.723618774,7359449.58665379,2.206,2.974,22.8,25.1,77.516054,0.0537533333333333
"Branca",3.155,"SW-NE","MRBS",5.304,25.231,0.849,3.997371,1.179,0.110366666666667,384191.723618774,7359449.58665379,2.206,2.974,22.8,25.1,77.516054,0.0537533333333333
"Branca",2.28,"SW-NE","MRBS",5.304,25.231,0.849,3.997371,1.179,0.110366666666667,384191.723618774,7359449.58665379,2.206,2.974,22.8,25.1,77.516054,0.0537533333333333
"Branca",3.573,"SW-NE","MRBS",5.304,25.231,0.849,3.997371,1.179,0.110366666666667,384191.723618774,7359449.58665379,2.206,2.974,22.8,25.1,77.516054,0.0537533333333333
"Branca",2.512,"SW-NE","MRBS",5.304,25.231,0.849,3.997371,1.179,0.110366666666667,384191.723618774,7359449.58665379,2.206,2.974,22.8,25.1,77.516054,0.0537533333333333
"Branca",2.104,"SW-NE","MRBS",5.304,25.231,0.849,3.997371,1.179,0.110366666666667,384191.723618774,7359449.58665379,2.206,2.974,22.8,25.1,77.516054,0.0537533333333333
"Branca",3.066,"SW-NE","MRBS",5.304,25.231,0.849,3.997371,1.179,0.110366666666667,384191.723618774,7359449.58665379,2.206,2.974,22.8,25.1,77.516054,0.0537533333333333
"Branca",1.764,"SW-NE","MRBS",5.304,25.231,0.849,3.997371,1.179,0.110366666666667,384191.723618774,7359449.58665379,2.206,2.974,22.8,25.1,77.516054,0.0537533333333333
"Branca",3.489,"SW-NE","MRBS",5.304,25.231,0.849,3.997371,1.179,0.110366666666667,384191.723618774,7359449.58665379,2.206,2.974,22.8,25.1,77.516054,0.0537533333333333
"Branca",2.687,"SW-NE","MRBS",5.304,25.231,0.849,3.997371,1.179,0.110366666666667,384191.723618774,7359449.58665379,2.206,2.974,22.8,25.1,77.516054,0.0537533333333333
"Branca",2.938,"SW-NE","MRBS",5.304,25.231,0.849,3.997371,1.179,0.110366666666667,384191.723618774,7359449.58665379,2.206,2.974,22.8,25.1,77.516054,0.0537533333333333
"Branca",2.263,"SW-NE","MRBS",5.304,25.231,0.849,3.997371,1.179,0.110366666666667,384191.723618774,7359449.58665379,2.206,2.974,22.8,25.1,77.516054,0.0537533333333333
"Branca",2.55,"SW-NE","MRBS",5.304,25.231,0.849,3.997371,1.179,0.110366666666667,384191.723618774,7359449.58665379,2.206,2.974,22.8,25.1,77.516054,0.0537533333333333
"Branca",2.739,"SW-NE","MRBS",5.304,25.231,0.849,3.997371,1.179,0.110366666666667,384191.723618774,7359449.58665379,2.206,2.974,22.8,25.1,77.516054,0.0537533333333333
"Branca",2.847,"SW-NE","MRBS",5.304,25.231,0.849,3.997371,1.179,0.110366666666667,384191.723618774,7359449.58665379,2.206,2.974,22.8,25.1,77.516054,0.0537533333333333
"Branca",2.194,"SW-NE","MRBS",5.304,25.231,0.849,3.997371,1.179,0.110366666666667,384191.723618774,7359449.58665379,2.206,2.974,22.8,25.1,77.516054,0.0537533333333333
"Branca",2.493,"SW-NE","MRBS",5.304,25.231,0.849,3.997371,1.179,0.110366666666667,384191.723618774,7359449.58665379,2.206,2.974,22.8,25.1,77.516054,0.0537533333333333
"Branca",3.574,"SW-NE","MRBS",5.304,25.231,0.849,3.997371,1.179,0.110366666666667,384191.723618774,7359449.58665379,2.206,2.974,22.8,25.1,77.516054,0.0537533333333333
"Branca",2.26,"SW-NE","MRBS",5.304,25.231,0.849,3.997371,1.179,0.110366666666667,384191.723618774,7359449.58665379,2.206,2.974,22.8,25.1,77.516054,0.0537533333333333
"Branca",2.954,"SW-NE","MRBS",5.304,25.231,0.849,3.997371,1.179,0.110366666666667,384191.723618774,7359449.58665379,2.206,2.974,22.8,25.1,77.516054,0.0537533333333333
"Branca",2.427,"SW-NE","MRBS",5.304,25.231,0.849,3.997371,1.179,0.110366666666667,384191.723618774,7359449.58665379,2.206,2.974,22.8,25.1,77.516054,0.0537533333333333
"Branca",2.641,"SW-NE","MRBS",5.304,25.231,0.849,3.997371,1.179,0.110366666666667,384191.723618774,7359449.58665379,2.206,2.974,22.8,25.1,77.516054,0.0537533333333333
"Branca",2.141,"SW-NE","MRBS",5.304,25.231,0.849,3.997371,1.179,0.110366666666667,384191.723618774,7359449.58665379,2.206,2.974,22.8,25.1,77.516054,0.0537533333333333
"Branca",3.07,"SW-NE","MRBS",5.304,25.231,0.849,3.997371,1.179,0.110366666666667,384191.723618774,7359449.58665379,2.206,2.974,22.8,25.1,77.516054,0.0537533333333333
"Branca",2.488,"SW-NE","MRBS",5.304,25.231,0.849,3.997371,1.179,0.110366666666667,384191.723618774,7359449.58665379,2.206,2.974,22.8,25.1,77.516054,0.0537533333333333
"Branca",2.948,"SW-NE","MRBS",5.304,25.231,0.849,3.997371,1.179,0.110366666666667,384191.723618774,7359449.58665379,2.206,2.974,22.8,25.1,77.516054,0.0537533333333333
"Branca",2.969,"SW-NE","MRBS",5.304,25.231,0.849,3.997371,1.179,0.110366666666667,384191.723618774,7359449.58665379,2.206,2.974,22.8,25.1,77.516054,0.0537533333333333
"Branca",2.812,"SW-NE","MRBS",5.304,25.231,0.849,3.997371,1.179,0.110366666666667,384191.723618774,7359449.58665379,2.206,2.974,22.8,25.1,77.516054,0.0537533333333333
"Branca",2.655,"SW-NE","MRBS",5.304,25.231,0.849,3.997371,1.179,0.110366666666667,384191.723618774,7359449.58665379,2.206,2.974,22.8,25.1,77.516054,0.0537533333333333
"Branca",2.278,"SW-NE","MRBS",5.304,25.231,0.849,3.997371,1.179,0.110366666666667,384191.723618774,7359449.58665379,2.206,2.974,22.8,25.1,77.516054,0.0537533333333333
"Branca",2.857,"SW-NE","MRBS",5.304,25.231,0.849,3.997371,1.179,0.110366666666667,384191.723618774,7359449.58665379,2.206,2.974,22.8,25.1,77.516054,0.0537533333333333
"Branca",2.924,"SW-NE","MRBS",5.304,25.231,0.849,3.997371,1.179,0.110366666666667,384191.723618774,7359449.58665379,2.206,2.974,22.8,25.1,77.516054,0.0537533333333333
"Branca",2.312,"SW-NE","MRBS",5.304,25.231,0.849,3.997371,1.179,0.110366666666667,384191.723618774,7359449.58665379,2.206,2.974,22.8,25.1,77.516054,0.0537533333333333
"Branca",2.01,"SW-NE","MRBS",5.304,25.231,0.849,3.997371,1.179,0.110366666666667,384191.723618774,7359449.58665379,2.206,2.974,22.8,25.1,77.516054,0.0537533333333333
"Branca",1.457,"SW-NE","MRBS",5.304,25.231,0.849,3.997371,1.179,0.110366666666667,384191.723618774,7359449.58665379,2.206,2.974,22.8,25.1,77.516054,0.0537533333333333
"Branca",2.597,"SW-NE","MRBS",5.304,25.231,0.849,3.997371,1.179,0.110366666666667,384191.723618774,7359449.58665379,2.206,2.974,22.8,25.1,77.516054,0.0537533333333333
"Branca",2.527,"SW-NE","MRBS",5.304,25.231,0.849,3.997371,1.179,0.110366666666667,384191.723618774,7359449.58665379,2.206,2.974,22.8,25.1,77.516054,0.0537533333333333
"Branca",2.189,"SW-NE","MRBS",5.304,25.231,0.849,3.997371,1.179,0.110366666666667,384191.723618774,7359449.58665379,2.206,2.974,22.8,25.1,77.516054,0.0537533333333333
"Branca",2.916,"SW-NE","MRBS",5.304,25.231,0.849,3.997371,1.179,0.110366666666667,384191.723618774,7359449.58665379,2.206,2.974,22.8,25.1,77.516054,0.0537533333333333
"Branca",2.093,"SW-NE","MRBS",5.304,25.231,0.849,3.997371,1.179,0.110366666666667,384191.723618774,7359449.58665379,2.206,2.974,22.8,25.1,77.516054,0.0537533333333333
"Branca",3.194,"SW-NE","MRBS",5.304,25.231,0.849,3.997371,1.179,0.110366666666667,384191.723618774,7359449.58665379,2.206,2.974,22.8,25.1,77.516054,0.0537533333333333
"Branca",3.521,"SW-NE","MRBS",5.304,25.231,0.849,3.997371,1.179,0.110366666666667,384191.723618774,7359449.58665379,2.206,2.974,22.8,25.1,77.516054,0.0537533333333333
"Branca",2.826,"SW-NE","MRBS",5.304,25.231,0.849,3.997371,1.179,0.110366666666667,384191.723618774,7359449.58665379,2.206,2.974,22.8,25.1,77.516054,0.0537533333333333
"Branca",2.796,"SW-NE","MRBS",5.304,25.231,0.849,3.997371,1.179,0.110366666666667,384191.723618774,7359449.58665379,2.206,2.974,22.8,25.1,77.516054,0.0537533333333333
"Branca",2.325,"SW-NE","MRBS",5.304,25.231,0.849,3.997371,1.179,0.110366666666667,384191.723618774,7359449.58665379,2.206,2.974,22.8,25.1,77.516054,0.0537533333333333
"Branca",2.46,"SW-NE","MRBS",5.304,25.231,0.849,3.997371,1.179,0.110366666666667,384191.723618774,7359449.58665379,2.206,2.974,22.8,25.1,77.516054,0.0537533333333333
"Branca",1.65,"SW-NE","MRBS",5.304,25.231,0.849,3.997371,1.179,0.110366666666667,384191.723618774,7359449.58665379,2.206,2.974,22.8,25.1,77.516054,0.0537533333333333
"Branca",3.067,"SW-NE","MRBS",5.304,25.231,0.849,3.997371,1.179,0.110366666666667,384191.723618774,7359449.58665379,2.206,2.974,22.8,25.1,77.516054,0.0537533333333333
"Branca",2.434,"SW-NE","MRBS",5.304,25.231,0.849,3.997371,1.179,0.110366666666667,384191.723618774,7359449.58665379,2.206,2.974,22.8,25.1,77.516054,0.0537533333333333
"Branca",2.753,"SW-NE","MRBS",5.304,25.231,0.849,3.997371,1.179,0.110366666666667,384191.723618774,7359449.58665379,2.206,2.974,22.8,25.1,77.516054,0.0537533333333333
"Branca",2.632,"SW-NE","MRBS",5.304,25.231,0.849,3.997371,1.179,0.110366666666667,384191.723618774,7359449.58665379,2.206,2.974,22.8,25.1,77.516054,0.0537533333333333
"Branca",3.063,"SW-NE","MRBS",5.304,25.231,0.849,3.997371,1.179,0.110366666666667,384191.723618774,7359449.58665379,2.206,2.974,22.8,25.1,77.516054,0.0537533333333333
"Branca",2.462,"SW-NE","MRBS",5.304,25.231,0.849,3.997371,1.179,0.110366666666667,384191.723618774,7359449.58665379,2.206,2.974,22.8,25.1,77.516054,0.0537533333333333
"Branca",2.831,"SW-NE","MRBS",5.304,25.231,0.849,3.997371,1.179,0.110366666666667,384191.723618774,7359449.58665379,2.206,2.974,22.8,25.1,77.516054,0.0537533333333333
"Branca",2.13,"SW-NE","MRBS",5.304,25.231,0.849,3.997371,1.179,0.110366666666667,384191.723618774,7359449.58665379,2.206,2.974,22.8,25.1,77.516054,0.0537533333333333
"Branca",3.401,"SW-NE","MRBS",5.304,25.231,0.849,3.997371,1.179,0.110366666666667,384191.723618774,7359449.58665379,2.206,2.974,22.8,25.1,77.516054,0.0537533333333333
"Branca",2.925,"SW-NE","MRBS",5.304,25.231,0.849,3.997371,1.179,0.110366666666667,384191.723618774,7359449.58665379,2.206,2.974,22.8,25.1,77.516054,0.0537533333333333
"Branca",2.904,"SW-NE","MRBS",5.304,25.231,0.849,3.997371,1.179,0.110366666666667,384191.723618774,7359449.58665379,2.206,2.974,22.8,25.1,77.516054,0.0537533333333333
"Branca",2.984,"SW-NE","MRBS",5.304,25.231,0.849,3.997371,1.179,0.110366666666667,384191.723618774,7359449.58665379,2.206,2.974,22.8,25.1,77.516054,0.0537533333333333
"Bravinha",2.954,"SW-NE","Ubatuba",4.057,26.17,0.747,2.940125,1.318,0.15184,482355.901014818,7400392.88158966,1.59866666666667,2.54,30.6,29.8,183.669796,0.07282
