"lat","lon","region","site","height","fase","sample","mean","sd","var","median","min","max","Q1","Q3","unique_id","diff","cv"
-22.9905,-43.1915,"Rio","Arpoador","Inferior","Antes",9,0.5281,0.0148,0,0.5491,-0.475,1,0.4031,0.6692,"arpoador_inferior_9",0.1902,0.0280249952660481
-22.9905,-43.1915,"Rio","Arpoador","Inferior","Antes",10,0.6124,0.0161,0,0.6329,-0.0213,1,0.4801,0.7605,"arpoador_inferior_10",0.2542,0.0262900065316786
-22.9905,-43.1915,"Rio","Arpoador","Inferior","Antes",11,0.585,0.0226,1e-04,0.6228,-0.0818,1,0.4143,0.7463,"arpoador_inferior_11",0.1866,0.0386324786324786
-22.9905,-43.1915,"Rio","Arpoador","Inferior","Antes",12,0.5491,0.0167,1e-04,0.6087,-0.1746,1,0.3395,0.7391,"arpoador_inferior_12",0.0883,0.0304134037515935
-22.9905,-43.1915,"Rio","Arpoador","Inferior","Antes",13,0.6024,0.0185,0,0.6387,-0.075,1,0.4489,0.75,"arpoador_inferior_13",0.1677,0.0307104913678619
-22.9905,-43.1915,"Rio","Arpoador","Inferior","Antes",14,0.6576,0.013,0,0.6721,0.0339,1,0.508,0.8121,"arpoador_inferior_14",0.1808,0.0197688564476886
-22.9905,-43.1915,"Rio","Arpoador","Inferior","Antes",15,0.6548,0.0255,1e-04,0.674,-0.0545,1,0.5216,0.7939,"arpoador_inferior_15",0.1755,0.0389431887599267
-22.9905,-43.1915,"Rio","Arpoador","Superior","Antes",1,0.4854,0.0142,0,0.4824,0.0402,1,0.3288,0.6257,"arpoador_superior_1",0.0905,0.0292542233209724
-22.9905,-43.1915,"Rio","Arpoador","Superior","Antes",2,0.4662,0.0131,0,0.4511,-0.0588,1,0.3168,0.6031,"arpoador_superior_2",0.066,0.0280995280995281
-22.9905,-43.1915,"Rio","Arpoador","Superior","Antes",3,0.4276,0.0123,0,0.4203,-0.0549,1,0.2881,0.5489,"arpoador_superior_3",-0.0145,0.0287652011225444
-22.9905,-43.1915,"Rio","Arpoador","Superior","Antes",4,0.4237,0.015,0,0.4108,-0.0402,1,0.2807,0.5464,"arpoador_superior_4",-0.00650000000000001,0.0354024073637007
-22.9905,-43.1915,"Rio","Arpoador","Superior","Antes",5,0.3654,0.0127,0,0.3643,0,1,0.2239,0.4927,"arpoador_superior_5",-0.0493,0.0347564313081554
-22.9905,-43.1915,"Rio","Arpoador","Superior","Antes",6,0.5355,0.0109,0,0.5523,0.0435,1,0.4173,0.6502,"arpoador_superior_6",0.0407,0.0203548085901027
-22.9905,-43.1915,"Rio","Arpoador","Superior","Antes",7,0.4652,0.0114,0,0.4656,0.0282,1,0.3205,0.6128,"arpoador_superior_7",-0.0156,0.0245055889939811
-22.9905,-43.1915,"Rio","Arpoador","Superior","Antes",8,0.4668,0.0112,0,0.4674,-0.0402,1,0.3351,0.589,"arpoador_superior_8",0.0591,0.0239931448157669
-22.9905,-43.1915,"Rio","Arpoador","Superior","Antes",9,0.4346,0.0121,0,0.4274,-0.0381,1,0.2866,0.563,"arpoador_superior_9",-0.0416,0.0278416935112747
-22.9905,-43.1915,"Rio","Arpoador","Superior","Antes",10,0.4578,0.0121,0,0.4645,-0.04,1,0.2957,0.6037,"arpoador_superior_10",0.0145,0.026430755788554
-22.9905,-43.1915,"Rio","Arpoador","Superior","Antes",11,0.4675,0.0105,0,0.477,0,1,0.3451,0.5922,"arpoador_superior_11",-0.0539999999999999,0.0224598930481283
-22.9905,-43.1915,"Rio","Arpoador","Superior","Antes",12,0.4898,0.0142,0,0.4973,0.0079,1,0.3654,0.6125,"arpoador_superior_12",-0.0544,0.0289914250714577
-22.9905,-43.1915,"Rio","Arpoador","Superior","Antes",13,0.3831,0.016,0,0.365,-0.0435,1,0.2618,0.5,"arpoador_superior_13",-0.0492,0.0417645523362047
-22.9905,-43.1915,"Rio","Arpoador","Superior","Antes",14,0.4726,0.01,0,0.4588,0.008,1,0.3405,0.5969,"arpoador_superior_14",-0.0128,0.0211595429538722
-22.9905,-43.1915,"Rio","Arpoador","Superior","Antes",15,0.4809,0.0098,0,0.4945,-0.6471,1,0.3458,0.6056,"arpoador_superior_15",-0.0208,0.0203784570596798
-23.04075,-43.50089,"Rio","Grumari","Inferior","Antes",1,0.4611,0.0211,1e-04,0.4779,-0.8,1,0.2828,0.6615,"grumari_inferior_1",0.1432,0.0457601387985253
-23.04075,-43.50089,"Rio","Grumari","Inferior","Antes",2,0.4038,0.0201,1e-04,0.4048,-1,1,0.208,0.5926,"grumari_inferior_2",0.154,0.049777117384844
-23.04075,-43.50089,"Rio","Grumari","Inferior","Antes",3,0.398,0.0211,1e-04,0.4074,-0.4894,1,0.1928,0.594,"grumari_inferior_3",0.1548,0.0530150753768844
-23.04075,-43.50089,"Rio","Grumari","Inferior","Antes",4,0.2752,0.0202,1e-04,0.2681,-1,1,0.0802,0.4667,"grumari_inferior_4",0.0379,0.0734011627906977
-23.04075,-43.50089,"Rio","Grumari","Inferior","Antes",5,0.3934,0.0227,0,0.4086,-0.6667,1,0.2456,0.5304,"grumari_inferior_5",0.0578,0.0577020843924759
-23.04075,-43.50089,"Rio","Grumari","Inferior","Antes",6,0.2948,0.0236,1e-04,0.3263,-0.2615,1,0.0521,0.4588,"grumari_inferior_6",0.066,0.0800542740841248
-23.04075,-43.50089,"Rio","Grumari","Inferior","Antes",7,0.5248,0.017,0,0.5375,-0.0676,1,0.4,0.6617,"grumari_inferior_7",0.198,0.0323932926829268
-23.04075,-43.50089,"Rio","Grumari","Inferior","Antes",8,0.5932,0.016,0,0.6058,0.0081,1,0.436,0.7407,"grumari_inferior_8",0.2156,0.0269723533378287
-23.04075,-43.50089,"Rio","Grumari","Inferior","Antes",9,0.5214,0.0228,1e-04,0.5378,-0.1158,1,0.369,0.6941,"grumari_inferior_9",0.1927,0.0437284234752589
-23.04075,-43.50089,"Rio","Grumari","Inferior","Antes",10,0.4076,0.0248,1e-04,0.4211,-1,1,0.2545,0.5627,"grumari_inferior_10",0.1001,0.0608439646712463
-23.04075,-43.50089,"Rio","Grumari","Inferior","Antes",11,0.5881,0.0193,0,0.5846,-0.027,1,0.4492,0.7427,"grumari_inferior_11",0.298,0.0328175480360483
-23.04075,-43.50089,"Rio","Grumari","Inferior","Antes",12,0.4008,0.031,1e-04,0.4,-0.2308,1,0.2609,0.5522,"grumari_inferior_12",0.2138,0.0773453093812375
-23.04075,-43.50089,"Rio","Grumari","Inferior","Antes",13,0.4008,0.019,0,0.4091,-0.283,1,0.2406,0.6322,"grumari_inferior_13",0.1408,0.0474051896207585
-23.04075,-43.50089,"Rio","Grumari","Inferior","Antes",14,0.468,0.023,1e-04,0.4776,-0.104,1,0.3123,0.6299,"grumari_inferior_14",0.2311,0.0491452991452991
-23.04075,-43.50089,"Rio","Grumari","Inferior","Antes",15,0.4868,0.0253,1e-04,0.5,-0.2222,1,0.3463,0.6512,"grumari_inferior_15",0.2377,0.0519720624486442
-23.04075,-43.50089,"Rio","Grumari","Superior","Antes",1,0.5233,0.0093,0,0.5028,-0.0291,1,0.3596,0.6638,"grumari_superior_1",0.13,0.0177718326008026
-23.04075,-43.50089,"Rio","Grumari","Superior","Antes",2,0.3849,0.0304,1e-04,0.3533,-0.48,1,0.1722,0.6182,"grumari_superior_2",-5e-04,0.0789815536502988
-23.04075,-43.50089,"Rio","Grumari","Superior","Antes",3,0.4969,0.018,0,0.52,-0.1667,1,0.354,0.6343,"grumari_superior_3",0.1746,0.0362245924733347
-23.04075,-43.50089,"Rio","Grumari","Superior","Antes",4,0.4752,0.0229,1e-04,0.4856,0.0065,1,0.2487,0.6183,"grumari_superior_4",0.0957,0.0481902356902357
-23.04075,-43.50089,"Rio","Grumari","Superior","Antes",5,0.4116,0.02,0,0.408,-0.2857,1,0.2962,0.5401,"grumari_superior_5",0.0402,0.0485908649173955
-23.04075,-43.50089,"Rio","Grumari","Superior","Antes",6,0.3114,0.02,0,0.2881,-0.1455,1,0.1643,0.447,"grumari_superior_6",0.0573,0.0642260757867694
-23.04075,-43.50089,"Rio","Grumari","Superior","Antes",7,0.3162,0.0151,0,0.3014,-0.875,1,0.1605,0.458,"grumari_superior_7",0.0644,0.0477545857052498
-23.04075,-43.50089,"Rio","Grumari","Superior","Antes",8,0.3866,0.0166,0,0.4019,-1,1,0.1861,0.5882,"grumari_superior_8",0.1983,0.0429384376616658
-23.04075,-43.50089,"Rio","Grumari","Superior","Antes",9,0.4446,0.0198,0,0.4709,-0.5333,1,0.2814,0.6087,"grumari_superior_9",0.1764,0.0445344129554656
-23.04075,-43.50089,"Rio","Grumari","Superior","Antes",10,0.3395,0.0237,0,0.3195,-0.0732,1,0.1917,0.463,"grumari_superior_10",0.0574,0.0698085419734904
-23.04075,-43.50089,"Rio","Grumari","Superior","Antes",11,0.3475,0.0178,0,0.3248,-0.1011,1,0.2116,0.4666,"grumari_superior_11",0.1497,0.0512230215827338
-23.04075,-43.50089,"Rio","Grumari","Superior","Antes",12,0.2394,0.012,0,0.2143,-0.0367,1,0.149,0.3295,"grumari_superior_12",0.1094,0.050125313283208
-23.04075,-43.50089,"Rio","Grumari","Superior","Antes",13,0.315,0.0125,0,0.2885,-0.1173,1,0.1931,0.4241,"grumari_superior_13",0.1144,0.0396825396825397
-23.04075,-43.50089,"Rio","Grumari","Superior","Antes",14,0.32,0.0144,0,0.3077,-0.069,1,0.2214,0.4177,"grumari_superior_14",0.11,0.045
-23.04075,-43.50089,"Rio","Grumari","Superior","Antes",15,0.1254,0.0183,0,0.1097,-0.1099,1,0.0667,0.1844,"grumari_superior_15",-0.0326,0.145933014354067
-23.01475,-43.2894,"Rio","Joatinga","Inferior","Antes",1,0.6247,0.0175,0,0.6389,-0.0549,1,0.4682,0.8049,"joatinga_inferior_1",0.2319,0.0280134464542981
-23.01475,-43.2894,"Rio","Joatinga","Inferior","Antes",2,0.6406,0.014,0,0.652,-0.0108,1,0.4951,0.8065,"joatinga_inferior_2",0.2738,0.0218545113955667
-23.01475,-43.2894,"Rio","Joatinga","Inferior","Antes",3,0.5487,0.0174,0,0.5522,-0.0113,1,0.4058,0.7013,"joatinga_inferior_3",0.1934,0.0317113176599235
-23.01475,-43.2894,"Rio","Joatinga","Inferior","Antes",4,0.6037,0.0185,0,0.6102,-0.0718,1,0.4667,0.7621,"joatinga_inferior_4",0.0463,0.0306443597813484
-23.01475,-43.2894,"Rio","Joatinga","Inferior","Antes",5,0.528,0.0106,0,0.5455,-0.098,1,0.4133,0.6573,"joatinga_inferior_5",-0.0406,0.0200757575757576
-23.01475,-43.2894,"Rio","Joatinga","Inferior","Antes",6,0.5326,0.0163,0,0.5415,-0.0423,1,0.3975,0.6756,"joatinga_inferior_6",0.0183,0.0306045812992865
-23.01475,-43.2894,"Rio","Joatinga","Inferior","Antes",7,0.5839,0.03,1e-04,0.5814,0.0043,1,0.4506,0.727,"joatinga_inferior_7",0.1885,0.051378660729577
-23.01475,-43.2894,"Rio","Joatinga","Inferior","Antes",8,0.671,0.0197,0,0.676,-0.0061,1,0.5278,0.8242,"joatinga_inferior_8",0.2152,0.0293591654247392
-23.01475,-43.2894,"Rio","Joatinga","Inferior","Antes",9,0.6927,0.0214,1e-04,0.7253,-0.12,1,0.57,0.826,"joatinga_inferior_9",0.2024,0.0308936047350946
-23.01475,-43.2894,"Rio","Joatinga","Inferior","Antes",10,0.5786,0.0182,0,0.6098,-0.0385,1,0.409,0.751,"joatinga_inferior_10",0.2585,0.0314552367784307
-23.01475,-43.2894,"Rio","Joatinga","Inferior","Antes",11,0.6246,0.0196,1e-04,0.6502,-0.0198,1,0.4464,0.7945,"joatinga_inferior_11",0.1749,0.0313800832532821
-23.01475,-43.2894,"Rio","Joatinga","Inferior","Antes",12,0.6064,0.016,0,0.6329,-0.0154,1,0.437,0.7721,"joatinga_inferior_12",0.108,0.0263852242744063
-23.01475,-43.2894,"Rio","Joatinga","Inferior","Antes",13,0.5237,0.03,1e-04,0.5304,-1,1,0.3433,0.6946,"joatinga_inferior_13",0.0789000000000001,0.0572847049837693
-23.01475,-43.2894,"Rio","Joatinga","Inferior","Antes",14,0.5453,0.0173,0,0.5476,-0.04,1,0.3864,0.6936,"joatinga_inferior_14",0.237,0.0317256556024207
-23.01475,-43.2894,"Rio","Joatinga","Inferior","Antes",15,0.6256,0.021,1e-04,0.6442,-0.2308,1,0.4577,0.7927,"joatinga_inferior_15",0.146,0.0335677749360614
-23.01475,-43.2894,"Rio","Joatinga","Superior","Antes",1,0.506,0.0118,0,0.5083,-0.0208,1,0.3723,0.6421,"joatinga_superior_1",0.2317,0.0233201581027668
-23.01475,-43.2894,"Rio","Joatinga","Superior","Antes",2,0.2673,0.021,1e-04,0.267,-1,1,0.1008,0.4261,"joatinga_superior_2",-0.0821,0.0785634118967452
-23.01475,-43.2894,"Rio","Joatinga","Superior","Antes",3,0.5872,0.0143,0,0.5965,-0.0203,1,0.462,0.7151,"joatinga_superior_3",0.2343,0.0243528610354223
-23.01475,-43.2894,"Rio","Joatinga","Superior","Antes",4,0.4212,0.0207,1e-04,0.4208,-1,1,0.2604,0.5725,"joatinga_superior_4",0.1903,0.0491452991452991
-23.01475,-43.2894,"Rio","Joatinga","Superior","Antes",5,0.4655,0.0137,0,0.4682,-0.0909,1,0.3126,0.6172,"joatinga_superior_5",0.2131,0.0294307196562836
-23.01475,-43.2894,"Rio","Joatinga","Superior","Antes",6,0.4807,0.011,0,0.4692,0.0225,1,0.3684,0.5806,"joatinga_superior_6",0.1511,0.022883295194508
-23.01475,-43.2894,"Rio","Joatinga","Superior","Antes",7,0.455,0.0143,0,0.4493,-0.0709,1,0.3,0.6088,"joatinga_superior_7",0.1184,0.0314285714285714
-23.01475,-43.2894,"Rio","Joatinga","Superior","Antes",8,0.4724,0.0113,0,0.469,-0.0132,1,0.3524,0.5842,"joatinga_superior_8",0.1456,0.0239204064352244
-23.01475,-43.2894,"Rio","Joatinga","Superior","Antes",9,0.4118,0.0193,0,0.3988,-0.4118,1,0.2736,0.5491,"joatinga_superior_9",0.0889,0.0468674113647402
-23.01475,-43.2894,"Rio","Joatinga","Superior","Antes",10,0.3865,0.0108,0,0.3933,-0.3651,1,0.2334,0.5366,"joatinga_superior_10",0.1499,0.0279430789133247
-23.01475,-43.2894,"Rio","Joatinga","Superior","Antes",11,0.4521,0.0113,0,0.4362,-0.0144,1,0.3261,0.5645,"joatinga_superior_11",0.2048,0.0249944702499447
-23.01475,-43.2894,"Rio","Joatinga","Superior","Antes",12,0.4853,0.0112,0,0.475,-0.0087,1,0.3405,0.6182,"joatinga_superior_12",0.1924,0.0230785081392953
-23.01475,-43.2894,"Rio","Joatinga","Superior","Antes",13,0.4739,0.0134,0,0.4667,-0.0096,1,0.3141,0.625,"joatinga_superior_13",0.0926,0.0282760075965394
-23.01475,-43.2894,"Rio","Joatinga","Superior","Antes",14,0.3934,0.0124,0,0.3939,-0.1,1,0.2359,0.5351,"joatinga_superior_14",0.1243,0.0315200813421454
-23.01475,-43.2894,"Rio","Joatinga","Superior","Antes",15,0.3939,0.0128,0,0.3846,-0.0695,1,0.2578,0.5273,"joatinga_superior_15",0.1322,0.0324955572480325
-22.98985,-43.22708,"Rio","Leblon","Superior","Antes",1,0.4137,0.0169,0,0.3991,0,1,0.2819,0.5232,"leblon_superior_1",0.1341,0.0408508581097414
-22.98985,-43.22708,"Rio","Leblon","Superior","Antes",2,0.4535,0.0154,0,0.4424,-0.0323,1,0.3136,0.5814,"leblon_superior_2",0.1864,0.0339581036383682
-22.98985,-43.22708,"Rio","Leblon","Superior","Antes",3,0.4399,0.0224,1e-04,0.45,-0.5814,1,0.2765,0.6044,"leblon_superior_3",0.1588,0.0509206637872244
-22.98985,-43.22708,"Rio","Leblon","Superior","Antes",4,0.459,0.0223,1e-04,0.4598,-0.1429,1,0.2789,0.6295,"leblon_superior_4",0.1646,0.0485838779956427
-22.98985,-43.22708,"Rio","Leblon","Superior","Antes",5,0.4948,0.0133,0,0.4983,-0.0317,1,0.3385,0.6527,"leblon_superior_5",0.1393,0.0268795472918351
-22.98985,-43.22708,"Rio","Leblon","Superior","Antes",6,0.4615,0.0113,0,0.4545,0.0024,1,0.3168,0.5965,"leblon_superior_6",0.1584,0.0244853737811484
-22.98985,-43.22708,"Rio","Leblon","Superior","Antes",7,0.3916,0.0163,0,0.3846,-0.0526,1,0.2727,0.5058,"leblon_superior_7",0.0218,0.0416241062308478
-22.98985,-43.22708,"Rio","Leblon","Superior","Antes",8,0.5407,0.0125,0,0.5506,-0.0073,1,0.41,0.6727,"leblon_superior_8",0.2336,0.0231181801368596
-22.98985,-43.22708,"Rio","Leblon","Superior","Antes",9,0.4608,0.0146,0,0.4603,-0.0069,1,0.3135,0.6048,"leblon_superior_9",0.1324,0.0316840277777778
-22.98985,-43.22708,"Rio","Leblon","Superior","Antes",10,0.5094,0.0191,0,0.5111,0.007,1,0.3631,0.6393,"leblon_superior_10",0.2297,0.0374950922654103
-22.98985,-43.22708,"Rio","Leblon","Superior","Antes",11,0.5078,0.0118,0,0.516,0.0038,1,0.377,0.632,"leblon_superior_11",0.1312,0.0232374950768019
-22.98985,-43.22708,"Rio","Leblon","Superior","Antes",12,0.4555,0.0157,0,0.4608,-0.0238,1,0.2985,0.5979,"leblon_superior_12",0.1603,0.0344676180021954
-22.98985,-43.22708,"Rio","Leblon","Superior","Antes",13,0.4638,0.0141,0,0.4639,-0.0196,1,0.3177,0.6089,"leblon_superior_13",0.098,0.0304010349288486
-22.98985,-43.22708,"Rio","Leblon","Superior","Antes",14,0.5188,0.0134,0,0.5338,-0.0698,1,0.3908,0.6474,"leblon_superior_14",0.1114,0.0258288357748651
-22.98985,-43.22708,"Rio","Leblon","Superior","Antes",15,0.4986,0.0165,0,0.5124,-1,1,0.3773,0.6135,"leblon_superior_15",0.1143,0.0330926594464501
-22.95398,-43.16331,"Rio","Vermelha","Inferior","Antes",1,0.629,0.0194,0,0.6591,0.0071,1,0.5415,0.7374,"vermelha_inferior_1",0.1875,0.0308426073131956
-22.95398,-43.16331,"Rio","Vermelha","Inferior","Antes",2,0.6175,0.0171,0,0.6471,0.0142,1,0.5,0.7608,"vermelha_inferior_2",0.0964,0.0276923076923077
-22.95398,-43.16331,"Rio","Vermelha","Inferior","Antes",3,0.6055,0.0195,0,0.6395,-0.0092,1,0.5039,0.7317,"vermelha_inferior_3",0.1432,0.032204789430223
-22.95398,-43.16331,"Rio","Vermelha","Inferior","Antes",4,0.4089,0.0333,1e-04,0.4376,-1,1,0.2659,0.5488,"vermelha_inferior_4",0.0916,0.0814380044020543
-22.95398,-43.16331,"Rio","Vermelha","Inferior","Antes",5,0.5216,0.0136,0,0.5397,0.0077,1,0.3846,0.6497,"vermelha_inferior_5",0.107,0.0260736196319018
-22.95398,-43.16331,"Rio","Vermelha","Inferior","Antes",6,0.5726,0.0151,0,0.5902,-0.1304,1,0.4501,0.707,"vermelha_inferior_6",0.3345,0.0263709395738736
-22.95398,-43.16331,"Rio","Vermelha","Inferior","Antes",7,0.3827,0.0236,1e-04,0.4156,-0.3472,1,0.2486,0.5247,"vermelha_inferior_7",0.0274,0.0616671021688006
-22.95398,-43.16331,"Rio","Vermelha","Inferior","Antes",8,0.4785,0.0193,0,0.4892,-0.5636,1,0.3233,0.6458,"vermelha_inferior_8",0.028,0.0403343782654128
-22.95398,-43.16331,"Rio","Vermelha","Inferior","Antes",9,0.4458,0.0123,0,0.4611,-1,1,0.3175,0.5825,"vermelha_inferior_9",0.3419,0.0275908479138627
-22.95398,-43.16331,"Rio","Vermelha","Inferior","Antes",10,0.5347,0.0142,0,0.5567,-0.0573,1,0.3993,0.6723,"vermelha_inferior_10",0.1578,0.0265569478212082
-22.95398,-43.16331,"Rio","Vermelha","Inferior","Antes",11,0.6785,0.0246,1e-04,0.7083,-0.1092,1,0.6,0.7877,"vermelha_inferior_11",0.108,0.0362564480471629
-22.95398,-43.16331,"Rio","Vermelha","Inferior","Antes",12,0.5538,0.0169,0,0.5745,-0.082,1,0.4397,0.6761,"vermelha_inferior_12",0.1675,0.0305164319248826
-22.95398,-43.16331,"Rio","Vermelha","Inferior","Antes",13,0.6505,0.0239,1e-04,0.6944,-0.0498,1,0.5602,0.7714,"vermelha_inferior_13",0.0449999999999999,0.0367409684857802
-22.95398,-43.16331,"Rio","Vermelha","Inferior","Antes",14,0.5877,0.0216,0,0.62,-0.3731,1,0.4809,0.7143,"vermelha_inferior_14",0.0433,0.0367534456355283
-22.95398,-43.16331,"Rio","Vermelha","Inferior","Antes",15,0.6572,0.02,0,0.6976,-0.0057,1,0.5659,0.7749,"vermelha_inferior_15",0.1217,0.0304321363359708
-22.95398,-43.16331,"Rio","Vermelha","Superior","Antes",1,0.5705,0.0171,0,0.6,-0.0286,1,0.4205,0.7292,"vermelha_superior_1",0.0975,0.0299737072743208
-22.95398,-43.16331,"Rio","Vermelha","Superior","Antes",2,0.5936,0.022,1e-04,0.633,-0.25,1,0.4485,0.7462,"vermelha_superior_2",0.1429,0.0370619946091644
-22.95398,-43.16331,"Rio","Vermelha","Superior","Antes",3,0.5234,0.0159,0,0.5332,-0.0833,1,0.3736,0.6769,"vermelha_superior_3",0.1644,0.0303782957585021
-22.95398,-43.16331,"Rio","Vermelha","Superior","Antes",4,0.5106,0.0155,0,0.5328,-0.1304,1,0.3532,0.6708,"vermelha_superior_4",0.1301,0.0303564433999217
-22.95398,-43.16331,"Rio","Vermelha","Superior","Antes",5,0.5456,0.0156,0,0.5774,-0.5,1,0.4119,0.6879,"vermelha_superior_5",0.1397,0.0285923753665689
-23.829003,-45.423654,"Sao-Sebastiao","Baleeiro","Inferior","Antes",1,0.4281,0.0196,0,0.4016,-0.0192,1,0.2386,0.6269,"baleeiro_inferior_1",0.1419,0.0457836953982714
-23.829003,-45.423654,"Sao-Sebastiao","Baleeiro","Inferior","Antes",2,0.3708,0.0179,0,0.3333,-0.0376,1,0.1892,0.5358,"baleeiro_inferior_2",0.0942,0.0482740021574973
-23.829003,-45.423654,"Sao-Sebastiao","Baleeiro","Inferior","Antes",3,0.3158,0.0142,0,0.3093,-0.0357,1,0.1642,0.4286,"baleeiro_inferior_3",0.0802,0.0449651678277391
-23.829003,-45.423654,"Sao-Sebastiao","Baleeiro","Inferior","Antes",4,0.2758,0.0255,0,0.2619,-0.0449,1,0.1748,0.3714,"baleeiro_inferior_4",0.0619,0.0924583031182016
-23.829003,-45.423654,"Sao-Sebastiao","Baleeiro","Inferior","Antes",5,0.2715,0.0148,0,0.2381,-0.0382,1,0.1263,0.3951,"baleeiro_inferior_5",-0.00539999999999996,0.05451197053407
-23.829003,-45.423654,"Sao-Sebastiao","Baleeiro","Inferior","Antes",6,0.3205,0.0158,0,0.3112,-0.0909,1,0.1409,0.469,"baleeiro_inferior_6",0.0374,0.0492979719188768
-23.829003,-45.423654,"Sao-Sebastiao","Baleeiro","Inferior","Antes",7,0.3359,0.0176,0,0.3,-0.0078,1,0.1966,0.4617,"baleeiro_inferior_7",0.028,0.0523965465912474
-23.829003,-45.423654,"Sao-Sebastiao","Baleeiro","Inferior","Antes",8,0.3431,0.0124,0,0.3234,-0.0307,1,0.2121,0.4653,"baleeiro_inferior_8",0.0622,0.0361410667443894
-23.829003,-45.423654,"Sao-Sebastiao","Baleeiro","Inferior","Antes",9,0.274,0.0147,0,0.26,-0.0909,1,0.1587,0.3731,"baleeiro_inferior_9",0.0106,0.0536496350364963
-23.829003,-45.423654,"Sao-Sebastiao","Baleeiro","Inferior","Antes",10,0.2976,0.032,1e-04,0.2603,-0.2632,1,0.1481,0.4249,"baleeiro_inferior_10",0.081,0.10752688172043
-23.829003,-45.423654,"Sao-Sebastiao","Baleeiro","Inferior","Antes",11,0.4387,0.0157,0,0.3992,0.0115,1,0.26,0.6078,"baleeiro_inferior_11",0.1604,0.0357875541372236
-23.829003,-45.423654,"Sao-Sebastiao","Baleeiro","Inferior","Antes",12,0.3101,0.0188,0,0.2897,-0.0822,1,0.1619,0.459,"baleeiro_inferior_12",0.0498,0.0606256046436633
-23.829003,-45.423654,"Sao-Sebastiao","Baleeiro","Inferior","Antes",13,0.3926,0.0105,0,0.3617,-0.1163,1,0.2479,0.5145,"baleeiro_inferior_13",0.0683,0.0267447784004075
-23.829003,-45.423654,"Sao-Sebastiao","Baleeiro","Inferior","Antes",14,0.385,0.021,0,0.3587,-0.0021,1,0.2241,0.5489,"baleeiro_inferior_14",0.1713,0.0545454545454545
-23.829003,-45.423654,"Sao-Sebastiao","Baleeiro","Inferior","Antes",15,0.2684,0.0127,0,0.2638,-0.1169,1,0.1266,0.3835,"baleeiro_inferior_15",0.031,0.047317436661699
-23.829003,-45.423654,"Sao-Sebastiao","Baleeiro","Superior","Antes",1,0.427,0.0142,0,0.414,-0.0323,1,0.2946,0.5377,"baleeiro_superior_1",0.1572,0.0332552693208431
-23.829003,-45.423654,"Sao-Sebastiao","Baleeiro","Superior","Antes",2,0.3824,0.0192,0,0.3575,-0.2,1,0.2628,0.4795,"baleeiro_superior_2",0.0639,0.0502092050209205
-23.829003,-45.423654,"Sao-Sebastiao","Baleeiro","Superior","Antes",3,0.3659,0.0133,0,0.3446,-1,1,0.2252,0.4815,"baleeiro_superior_3",-0.032,0.0363487291609729
-23.829003,-45.423654,"Sao-Sebastiao","Baleeiro","Superior","Antes",4,0.3848,0.0171,0,0.3684,-0.4,1,0.2547,0.4977,"baleeiro_superior_4",-0.0473,0.0444386694386694
-23.829003,-45.423654,"Sao-Sebastiao","Baleeiro","Superior","Antes",5,0.4317,0.0145,0,0.4035,-0.0385,1,0.3129,0.5248,"baleeiro_superior_5",0.1438,0.0335881399119759
-23.829003,-45.423654,"Sao-Sebastiao","Baleeiro","Superior","Antes",6,0.3932,0.0118,0,0.3725,-0.1628,1,0.2816,0.4821,"baleeiro_superior_6",0.0448,0.0300101729399797
-23.829003,-45.423654,"Sao-Sebastiao","Baleeiro","Superior","Antes",7,0.3989,0.0142,0,0.3805,-0.038,1,0.2927,0.4832,"baleeiro_superior_7",0.1086,0.035597894209075
-23.829003,-45.423654,"Sao-Sebastiao","Baleeiro","Superior","Antes",8,0.345,0.0118,0,0.3182,-0.0492,1,0.2429,0.4244,"baleeiro_superior_8",0.00209999999999999,0.0342028985507246
-23.829003,-45.423654,"Sao-Sebastiao","Baleeiro","Superior","Antes",9,0.3655,0.017,0,0.3333,-0.1765,1,0.243,0.4587,"baleeiro_superior_9",0.0676,0.0465116279069768
-23.829003,-45.423654,"Sao-Sebastiao","Baleeiro","Superior","Antes",10,0.5269,0.0147,0,0.5094,-0.0173,1,0.3909,0.6379,"baleeiro_superior_10",0.2045,0.0278990320743974
-23.829003,-45.423654,"Sao-Sebastiao","Baleeiro","Superior","Antes",11,0.5243,0.0109,0,0.5,-0.0207,1,0.3948,0.6286,"baleeiro_superior_11",0.2359,0.0207896242609193
-23.829003,-45.423654,"Sao-Sebastiao","Baleeiro","Superior","Antes",12,0.3673,0.0189,0,0.3308,-0.0192,1,0.2507,0.4583,"baleeiro_superior_12",0.0966,0.0514565750068064
-23.829003,-45.423654,"Sao-Sebastiao","Baleeiro","Superior","Antes",13,0.3498,0.0127,0,0.3304,-0.5484,1,0.2273,0.4494,"baleeiro_superior_13",0.029,0.0363064608347627
-23.829003,-45.423654,"Sao-Sebastiao","Baleeiro","Superior","Antes",14,0.4197,0.0157,0,0.3906,-0.0769,1,0.293,0.5193,"baleeiro_superior_14",0.1282,0.0374076721467715
-23.829003,-45.423654,"Sao-Sebastiao","Baleeiro","Superior","Antes",15,0.3434,0.0124,0,0.3191,-1,1,0.2098,0.4485,"baleeiro_superior_15",0.00139999999999996,0.0361094933022714
